cpd_id	cpd_name	Match	HMDB	PubChem	ChEBI	KEGG
cpd_1137	spermidine	Spermidine	HMDB0001257	1102	16610	C00315
cpd_1138	spermine	Spermine	HMDB0001256	1103	15746	C00750
cpd_1139	sphinganine	Sphinganine	HMDB0000269	91486	16566	C00836
cpd_1140	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*					
cpd_1141	sphingomyelin (d18:0/18:0, d19:0/17:0)*					
cpd_1142	sphingomyelin (d18:1/14:0, d16:1/16:0)*					
cpd_1143	sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)					
cpd_1144	sphingomyelin (d18:1/20:0, d16:1/22:0)*					
cpd_1145	sphingomyelin (d18:1/20:1, d18:2/20:0)*					
cpd_1146	sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*					
cpd_1147	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*					
cpd_1148	sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*					
cpd_1149	sphingomyelin (d18:1/24:1, d18:2/24:0)*					
cpd_1150	sphingomyelin (d18:2/16:0, d18:1/16:1)*					
cpd_1151	sphingomyelin (d18:2/24:1, d18:1/24:2)*					
cpd_1152	sphingosine	Sphingosine	HMDB0000252	5280335	16393	C00319
cpd_1153	stachydrine	Proline betaine	HMDB0004827	115244	35280	C10172
cpd_1154	stearate (18:0)					
cpd_1155	stearidonate (18:4n3)					
cpd_1156	stearoyl ethanolamide	Stearoylethanolamide	HMDB0013078	27902	85299	
cpd_1157	stearoyl sphingomyelin (d18:1/18:0)					
cpd_1158	stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*					
cpd_1159	stearoyl-linoleoyl-glycerol (18:0/18:2) [2]*					
cpd_1160	stearoylcarnitine (C18)					
cpd_1161	steviol	Steviol	HMDB0036706	313280		
cpd_1162	stevioside	Stevioside	HMDB0034945	442089	9271	C09189
cpd_1163	stigmastadienone					
cpd_1164	stigmasterol	Stigmasterol	HMDB0000937	5280794	28824	C05442
cpd_1165	STVLT					
cpd_1166	suberate (C8-DC)					
cpd_1167	suberoylcarnitine (C8-DC)					
cpd_1168	succinate	Succinic acid	HMDB0000254	1110	15741	C00042
cpd_1169	succinimide	Succinimide	HMDB0240653		9307	C07273
cpd_1170	succinylcarnitine (C4-DC)					
cpd_1171	succinylglutamine					
cpd_1172	sucralose	Sucralose	HMDB0031554	5066234		C12285
cpd_1173	sulfamethoxazole	Sulfamethoxazole	HMDB0015150	5329	9332	C07315
cpd_1174	sulfate of piperine metabolite C15H17NO3 (1)*					
cpd_1175	sulfate of piperine metabolite C15H17NO3 (2)*					
cpd_1176	sulfate of piperine metabolite C16H17NO3 (1)*					
cpd_1177	sulfate of piperine metabolite C16H17NO3 (2)*					
cpd_1178	sulfate of piperine metabolite C16H19NO3 (1)*					
cpd_1179	sulfate of piperine metabolite C16H19NO3 (2)*					
cpd_1180	sulfate of piperine metabolite C16H19NO3 (3)*					
cpd_1181	sulfate of piperine metabolite C16H19NO4 (2)*					
cpd_1182	sulfate of piperine metabolite C16H19NO4 (4)*					
cpd_1183	sulfate of piperine metabolite C18H21NO3 (1)*					
cpd_1184	sulfate of piperine metabolite C18H21NO3 (2)*					
cpd_1185	sulfate of piperine metabolite C18H21NO3 (3)*					
cpd_1186	sulfate*					
cpd_1187	sulfociprofloxacin*	Sulfociprofloxacin	HMDB0242136	128781	192798	
cpd_1188	syringaldehyde	Syringaldehyde	HMDB0258653	8655	67380	
cpd_1189	syringic acid	Syringic acid	HMDB0002085	10742	68329	C10833
cpd_1190	tartarate	Tartaric acid	HMDB0000956	444305	15671	C00898
cpd_1191	tartronate (hydroxymalonate)					
cpd_1192	taurine	Taurine	HMDB0000251	1123	15891	C00245
cpd_1193	taurochenodeoxycholate	Tetrahydrocortisol	HMDB0000949	387316	16525	C05472
cpd_1194	taurochenodeoxycholic acid 3-sulfate	Taurochenodeoxycholate-3-sulfate	HMDB0002486	44263374		
cpd_1195	taurocholate	Taurocholic acid	HMDB0000036	6675	28865	C05122
cpd_1196	taurocholenate sulfate*					
cpd_1197	taurodeoxycholate	Taurodeoxycholic acid	HMDB0000896	2733768	9410	C05463
cpd_1198	taurodeoxycholic acid 3-sulfate					
cpd_1199	taurohyocholate*	Taurohyocholate	HMDB0011637	131750644		C15516
cpd_1200	taurolithocholate	Lithocholyltaurine	HMDB0000722	439763	36259	C02592
cpd_1201	taurolithocholate 3-sulfate	Taurolithocholic acid 3-sulfate	HMDB0002580	440071	17864	C03642
cpd_1202	tauroursodeoxycholate	Tauroursodeoxycholic acid	HMDB0000874	12443252		
cpd_1203	tauroursodeoxycholic acid sulfate (1)					
cpd_1204	tauroursodeoxycholic acid sulfate (2)					
cpd_1205	tetradecadienoate (14:2)*					
cpd_1206	tetradecanedioate (C14-DC)					
cpd_1207	tetrahydrocortisol sulfate (2)					
cpd_1208	THC carboxylic acid					
cpd_1209	THC carboxylic acid glucuronide					
cpd_1210	theanine	L-Theanine	HMDB0034365	439378	17394	C01047
cpd_1211	theobromine	Theobromine	HMDB0002825	5429	28946	C07480
cpd_1212	theophylline	Theophylline	HMDB0001889	2153	28177	C07130
cpd_1213	thiamin (Vitamin B1)					
cpd_1214	thioproline	Thioproline	HMDB0062164	93176	45171	
cpd_1215	threonate	Threonic acid	HMDB0000943	5460407	15908	C01620
cpd_1216	threonine	L-Threonine	HMDB0000167	6288	16857	C00188
cpd_1217	threonylphenylalanine	Threonylphenylalanine	HMDB0029068	7010579	74862	
cpd_1218	thymidine	Thymidine	HMDB0000273	5789	17748	C00214
cpd_1219	thymidine 5'-monophosphate	5-Thymidylic acid	HMDB0001227	9700	17013	C00364
cpd_1220	thymine	Thymine	HMDB0000262	1135	17821	C00178
cpd_1221	thymol sulfate	Thymol Sulfate	HMDB0062720	12456386	82911	
cpd_1222	tigloylglycine					
cpd_1223	trans-2-hexenoylglycine					
cpd_1224	trans-4-hydroxyproline	4-Hydroxyproline	HMDB0000725	5810	18095	C01157
cpd_1225	trans-urocanate	Trans-urocate	HMDB0062562	1178	27248	
cpd_1226	tribuloside	[(2R,3S,6S)-6-[5,7-Dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)prop-2-enoate	HMDB0260223	57369598		
cpd_1227	tricarballylate	1,2,3-Propanetricarboxylic acid	HMDB0031193	14925	45969	C19806
cpd_1228	tricosanoyl sphingomyelin (d18:1/23:0)*					
cpd_1229	triethanolamine	Triethanolamine	HMDB0032538	7618	28621	C06771
cpd_1230	trigonelline (N'-methylnicotinate)					
cpd_1231	trimethylamine N-oxide	Trimethylamine N-oxide	HMDB0000925	1145	15724	C01104
cpd_1232	tryptamine	Tryptamine	HMDB0000303	1150	16765	C00398
cpd_1233	tryptophan	L-Tryptophan	HMDB0000929	6305	16828	C00078
cpd_1234	tryptophan betaine	Lenticin	HMDB0061115	442106	5832	C09213
cpd_1235	tryptophylglycine	Tryptophyl-Glycine	HMDB0029083	263471		
cpd_1236	tyramine	Tyramine	HMDB0000306	5610	15760	C00483
cpd_1237	tyrosine	L-Tyrosine	HMDB0000158	6057	17895	C00082
cpd_1238	tyrosol	Tyrosol	HMDB0004284	10393	1879	C06044
cpd_1239	tyrosylglycine	Tyrosylglycine	HMDB0029105	7021853	74990	
cpd_1240	umbelliferone	Umbelliferone	HMDB0029865	5281426	27510	C09315
cpd_1241	umbelliferone sulfate	Umbelliferone sulfate	HMDB0240565	17757236	133567	
cpd_1242	undecanedioate (C11-DC)					
cpd_1243	undecanoate (11:0)					
cpd_1244	uracil	Uracil	HMDB0000300	1174	17568	C00106
cpd_1245	urate	Uric acid	HMDB0000289	1175	17775	C00366
cpd_1246	urea	Urea	HMDB0000294	1176	16199	C00086
cpd_1247	uridine	Uridine	HMDB0000296	6029	16704	C00299
cpd_1248	uridine 5'-monophosphate (UMP)					
cpd_1249	Urolithin A	Urolithin A	HMDB0013695	5488186	1280327	
cpd_1250	Urolithin B	Urolithin B	HMDB0013696	5380406	1050862	
cpd_1251	ursocholate	Ursocholic acid	HMDB0000917	122340	81240	C17644
cpd_1252	ursodeoxycholate	Ursodeoxycholic acid	HMDB0000946	31401	9907	C07880
cpd_1253	ursodeoxycholate sulfate (1)					
cpd_1254	valerate (5:0)					
cpd_1255	valerylphenylalanine					
cpd_1256	valine	L-Valine	HMDB0000883	6287	16414	C00183
cpd_1257	valine betaine	Valine betaine	HMDB0240571	15003842		
cpd_1258	valylglutamine	Valylglutamine	HMDB0029125	7016044	75010	
cpd_1259	valylglycine	Valylglycine	HMDB0029127	6993110	73699	
cpd_1260	valylleucine	Valylleucine	HMDB0029131	6993117	75013	
cpd_1261	vancomycin	Vancomycin	HMDB0014653	14969	28001	C06689
cpd_1262	vanillactate	Vanillactic acid	HMDB0000913	160637	1240674	
cpd_1263	vanillate	Vanillic acid	HMDB0000484	8468	30816	C06672
cpd_1264	vanillic acid glycine					
cpd_1265	vanillic alcohol sulfate					
cpd_1266	vanillin sulfate					
cpd_1267	vanillylmandelate (VMA)					
cpd_1268	vitexin (apigenin 8-C-glucoside)					
cpd_1269	xanthine	Xanthine	HMDB0000292	1188	17712	C00385
cpd_1270	xanthopterin	Xanthopterin	HMDB0259923	135403800		
cpd_1271	xanthosine	Xanthosine	HMDB0000299	64959	18107	C01762
cpd_1272	xanthurenate	Xanthurenic acid	HMDB0000881	5699	10072	C02470
cpd_1273	ximenoylcarnitine (C26:1)*					
cpd_1274	xylose	D-Xylose	HMDB0000098	135191	53455	C00181
cpd_1275	X - 07765					
cpd_1276	X - 10457					
cpd_1277	X - 11261					
cpd_1278	X - 11299					
cpd_1279	X - 11381					
cpd_1280	X - 11407					
cpd_1281	X - 11444					
cpd_1282	X - 11470					
cpd_1283	X - 11522					
cpd_1284	X - 11530					
cpd_1285	X - 11612					
cpd_1286	X - 11640					
cpd_1287	X - 11787					
cpd_1288	X - 11847					
cpd_1289	X - 11849					
cpd_1290	X - 11858					
cpd_1291	X - 12007					
cpd_1292	X - 12013					
cpd_1293	X - 12026					
cpd_1294	X - 12027					
cpd_1295	X - 12096					
cpd_1296	X - 12100					
cpd_1297	X - 12101					
cpd_1298	X - 12104					
cpd_1299	X - 12117					
cpd_1300	X - 12193					
cpd_1301	X - 12199					
cpd_1302	X - 12216					
cpd_1303	X - 12407					
cpd_1304	X - 12410					
cpd_1305	X - 12411					
cpd_1306	X - 12456					
cpd_1307	X - 12524					
cpd_1308	X - 12680					
cpd_1309	X - 12706					
cpd_1310	X - 12707					
cpd_1311	X - 12721					
cpd_1312	X - 12726					
cpd_1313	X - 12738					
cpd_1314	X - 12740					
cpd_1315	X - 12798					
cpd_1316	X - 12813					
cpd_1317	X - 12815					
cpd_1318	X - 12821					
cpd_1319	X - 12822					
cpd_1320	X - 12823					
cpd_1321	X - 12828					
cpd_1322	X - 12830					
cpd_1323	X - 12844					
cpd_1324	X - 12849					
cpd_1325	X - 12906					
cpd_1326	X - 13007					
cpd_1327	X - 13431					
cpd_1328	X - 13507					
cpd_1329	X - 13553					
cpd_1330	X - 13689					
cpd_1331	X - 13695					
cpd_1332	X - 13728					
cpd_1333	X - 13729					
cpd_1334	X - 13835					
cpd_1335	X - 13838					
cpd_1336	X - 14056					
cpd_1337	X - 14254					
cpd_1338	X - 14263					
cpd_1339	X - 14383					
cpd_1340	X - 14392					
cpd_1341	X - 14416					
cpd_1342	X - 14454					
cpd_1343	X - 14502					
cpd_1344	X - 14556					
cpd_1345	X - 14904					
cpd_1346	X - 15136					
cpd_1347	X - 15245					
cpd_1348	X - 15461					
cpd_1349	X - 15486					
cpd_1350	X - 15492					
cpd_1351	X - 15503					
cpd_1352	X - 15608					
cpd_1353	X - 15666					
cpd_1354	X - 15806					
cpd_1355	X - 15853					
cpd_1356	X - 15854					
cpd_1357	X - 15856					
cpd_1358	X - 16391					
cpd_1359	X - 16570					
cpd_1360	X - 16580					
cpd_1361	X - 16946					
cpd_1362	X - 17009					
cpd_1363	X - 17010					
cpd_1364	X - 17137					
cpd_1365	X - 17162					
cpd_1366	X - 17185					
cpd_1367	X - 17325					
cpd_1368	X - 17335					
cpd_1369	X - 17340					
cpd_1370	X - 17348					
cpd_1371	X - 17349					
cpd_1372	X - 17353					
cpd_1373	X - 17361					
cpd_1374	X - 17438					
cpd_1375	X - 17653					
cpd_1376	X - 17654					
cpd_1377	X - 17655					
cpd_1378	X - 17676					
cpd_1379	X - 17686					
cpd_1380	X - 17690					
cpd_1381	X - 17692					
cpd_1382	X - 17704					
cpd_1383	X - 17749					
cpd_1384	X - 17855					
cpd_1385	X - 17877					
cpd_1386	X - 17910					
cpd_1387	X - 17919					
cpd_1388	X - 17960					
cpd_1389	X - 17969					
cpd_1390	X - 18059					
cpd_1391	X - 18167					
cpd_1392	X - 18278					
cpd_1393	X - 18345					
cpd_1394	X - 18349					
cpd_1395	X - 18410					
cpd_1396	X - 18901					
cpd_1397	X - 19220					
cpd_1398	X - 19232					
cpd_1399	X - 19299					
cpd_1400	X - 19452					
cpd_1401	X - 19497					
cpd_1402	X - 19746					
cpd_1403	X - 19751					
cpd_1404	X - 19763					
cpd_1405	X - 19921					
cpd_1406	X - 19924					
cpd_1407	X - 19928					
cpd_1408	X - 19929					
cpd_1409	X - 19931					
cpd_1410	X - 19940					
cpd_1411	X - 20100					
cpd_1412	X - 20172					
cpd_1413	X - 20185					
cpd_1414	X - 20197					
cpd_1415	X - 20747					
cpd_1416	X - 21283					
cpd_1417	X - 21295					
cpd_1418	X - 21353					
cpd_1419	X - 21410					
cpd_1420	X - 21441					
cpd_1421	X - 21448					
cpd_1422	X - 21467					
cpd_1423	X - 21470					
cpd_1424	X - 21471					
cpd_1425	X - 21788					
cpd_1426	X - 21796					
cpd_1427	X - 21821					
cpd_1428	X - 21838					
cpd_1429	X - 21840					
cpd_1430	X - 21845					
cpd_1431	X - 21851					
cpd_1432	X - 21959					
cpd_1433	X - 21963					
cpd_1434	X - 22030					
cpd_1435	X - 22062					
cpd_1436	X - 22085					
cpd_1437	X - 22142					
cpd_1438	X - 22162					
cpd_1439	X - 22520					
cpd_1440	X - 23060					
cpd_1441	X - 23062					
cpd_1442	X - 23064					
cpd_1443	X - 23103					
cpd_1444	X - 23115					
cpd_1445	X - 23173					
cpd_1446	X - 23188					
cpd_1447	X - 23201					
cpd_1448	X - 23208					
cpd_1449	X - 23223					
cpd_1450	X - 23236					
cpd_1451	X - 23277					
cpd_1452	X - 23287					
cpd_1453	X - 23423					
cpd_1454	X - 23438					
cpd_1455	X - 23440					
cpd_1456	X - 23447					
cpd_1457	X - 23453					
cpd_1458	X - 23456					
cpd_1459	X - 23469					
cpd_1460	X - 23470					
cpd_1461	X - 23475					
cpd_1462	X - 23482					
cpd_1463	X - 23507					
cpd_1464	X - 23543					
cpd_1465	X - 23548					
cpd_1466	X - 23552					
cpd_1467	X - 23557					
cpd_1468	X - 23583					
cpd_1469	X - 23587					
cpd_1470	X - 23591					
cpd_1471	X - 23593					
cpd_1472	X - 23600					
cpd_1473	X - 23610					
cpd_1474	X - 23617					
cpd_1475	X - 23623					
cpd_1476	X - 23626					
cpd_1477	X - 23627					
cpd_1478	X - 23639					
cpd_1479	X - 23644					
cpd_1480	X - 23654					
cpd_1481	X - 23655					
cpd_1482	X - 23659					
cpd_1483	X - 23662					
cpd_1484	X - 23665					
cpd_1485	X - 23671					
cpd_1486	X - 23678					
cpd_1487	X - 23680					
cpd_1488	X - 23710					
cpd_1489	X - 23728					
cpd_1490	X - 23732					
cpd_1491	X - 23733					
cpd_1492	X - 23734					
cpd_1493	X - 23737					
cpd_1494	X - 23738					
cpd_1495	X - 23739					
cpd_1496	X - 23748					
cpd_1497	X - 23752					
cpd_1498	X - 23753					
cpd_1499	X - 23764					
cpd_1500	X - 23767					
cpd_1501	X - 23782					
cpd_1502	X - 23924					
cpd_1503	X - 23925					
cpd_1504	X - 23941					
cpd_1505	X - 23948					
cpd_1506	X - 23957					
cpd_1507	X - 23974					
cpd_1508	X - 24027					
cpd_1509	X - 24137					
cpd_1510	X - 24143					
cpd_1511	X - 24208					
cpd_1512	X - 24210					
cpd_1513	X - 24231					
cpd_1514	X - 24238					
cpd_1515	X - 24246					
cpd_1516	X - 24337					
cpd_1517	X - 24359					
cpd_1518	X - 24400					
cpd_1519	X - 24408					
cpd_1520	X - 24410					
cpd_1521	X - 24413					
cpd_1522	X - 24425					
cpd_1523	X - 24435					
cpd_1524	X - 24453					
cpd_1525	X - 24455					
cpd_1526	X - 24456					
cpd_1527	X - 24474					
cpd_1528	X - 24544					
cpd_1529	X - 24546					
cpd_1530	X - 24556					
cpd_1531	X - 24571					
cpd_1532	X - 24574					
cpd_1533	X - 24576					
cpd_1534	X - 24581					
cpd_1535	X - 24586					
cpd_1536	X - 24588					
cpd_1537	X - 24609					
cpd_1538	X - 24626					
cpd_1539	X - 24648					
cpd_1540	X - 24658					
cpd_1541	X - 24660					
cpd_1542	X - 24663					
cpd_1543	X - 24669					
cpd_1544	X - 24670					
cpd_1545	X - 24680					
cpd_1546	X - 24683					
cpd_1547	X - 24686					
cpd_1548	X - 24697					
cpd_1549	X - 24699					
cpd_1550	X - 24712					
cpd_1551	X - 24715					
cpd_1552	X - 24729					
cpd_1553	X - 24761					
cpd_1554	X - 24762					
cpd_1555	X - 24767					
cpd_1556	X - 24797					
cpd_1557	X - 24810					
cpd_1558	X - 24811					
cpd_1559	X - 24813					
cpd_1560	X - 24829					
cpd_1561	X - 24837					
cpd_1562	X - 24839					
cpd_1563	X - 24849					
cpd_1564	X - 24852					
cpd_1565	X - 24853					
cpd_1566	X - 24854					
cpd_1567	X - 24855					
cpd_1568	X - 24931					
cpd_1569	X - 24947					
cpd_1570	X - 24973					
cpd_1571	X - 24977					
cpd_1572	X - 24978					
cpd_1573	X - 24988					
cpd_1574	X - 24989					
cpd_1575	X - 24996					
cpd_1576	X - 25007					
cpd_1577	X - 25009					
cpd_1578	X - 25010					
cpd_1579	X - 25027					
cpd_1580	X - 25045					
cpd_1581	X - 25053					
cpd_1582	X - 25076					
cpd_1583	X - 25091					
cpd_1584	X - 25107					
cpd_1585	X - 25109					
cpd_1586	X - 25111					
cpd_1587	X - 25196					
cpd_1588	X - 25206					
cpd_1589	X - 25212					
cpd_1590	X - 25247					
cpd_1591	X - 25323					
cpd_1592	X - 25326					
cpd_1593	X - 25433					
cpd_1594	X - 25434					
cpd_1595	X - 25435					
cpd_1596	X - 25475					
cpd_1597	X - 25476					
cpd_1598	X - 25477					
cpd_1599	X - 25479					
cpd_1600	X - 25481					
cpd_1601	X - 25482					
cpd_1602	X - 25485					
cpd_1603	X - 25487					
cpd_1604	X - 25490					
cpd_1605	X - 25491					
cpd_1606	X - 25492					
cpd_1607	X - 25493					
cpd_1608	X - 25495					
cpd_1609	X - 25499					
cpd_1610	X - 25500					
cpd_1611	X - 25501					
cpd_1612	X - 25502					
cpd_1613	X - 25503					
cpd_1614	X - 25504					
cpd_1615	X - 25505					
cpd_1616	X - 25506					
cpd_1617	X - 25507					
cpd_1618	X - 25508					
cpd_1619	X - 25509					
cpd_1620	X - 25510					
cpd_1621	X - 25511					
cpd_1622	X - 25518					
cpd_1623	X - 25519					
cpd_1624	X - 25520					
cpd_1625	X - 25521					
cpd_1626	X - 25522					
cpd_1627	X - 25534					
cpd_1628	X - 25539					
cpd_1629	X - 25556					
cpd_1630	X - 25563					
cpd_1631	X - 25564					
cpd_1632	X - 25575					
cpd_1633	X - 25603					
cpd_1634	X - 25607					
cpd_1635	X - 25656					
cpd_1636	X - 25676					
cpd_1637	X - 25701					
cpd_1638	X - 25708					
cpd_1639	X - 25709					
cpd_1640	X - 25716					
cpd_1641	X - 25768					
cpd_1642	X - 25779					
cpd_1643	X - 25785					
cpd_1644	X - 25793					
cpd_1645	X - 25797					
cpd_1646	X - 25806					
cpd_1647	X - 25828					
cpd_1648	X - 25836					
cpd_1649	X - 25837					
cpd_1650	X - 25838					
cpd_1651	X - 25853					
cpd_1652	X - 25854					
cpd_1653	X - 25861					
cpd_1654	X - 25884					
cpd_1655	X - 25936					
